"url","titre","date_formate","invite","description_invite","chaine","emission"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/sebastien-chenu-il-faut-interdire-les-freres-musulmans-753384","Sébastien Chenu : «Il faut interdire les Frères musulmans»",2025-05-22,"Sébastien Chenu","vice-président du Rassemblement national et député RN du Nord","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/jean-francois-cope-cet-entrisme-extremiste-instrumentalise-beaucoup-de-nos-compatriotes-de-confession-musulmane-753210","Jean-François Copé : «Cet entrisme extrémiste instrumentalise beaucoup de nos compatriotes de confession musulmane»",2025-05-21,"Jean-François Copé","maire LR de Meaux et ancien ministre","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/sophie-primas-nous-nacceptons-plus-la-honte-de-la-rupture-de-laide-humanitaire-a-gaza-753061","Sophie Primas : «Nous n'acceptons plus la honte de la rupture de l'aide humanitaire à Gaza»",2025-05-20,"Sophie Primas","porte-parole du gouvernement","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/bruno-retailleau-74-meme-dans-mes-reves-les-plus-fous-je-ne-lavais-pas-imagine-752912","Bruno Retailleau : «74%, même dans mes rêves les plus fous, je ne l'avais pas imaginé»",2025-05-19,"Bruno Retailleau","ministre de l’intérieur et président des LR","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/laurent-wauquiez-quand-je-serai-president-des-republicains-je-mengage-a-ne-rentrer-dans-aucun-gouvernement-macroniste-752534","Laurent Wauquiez : «Quand je serai président des Républicains, je m'engage à ne rentrer dans aucun gouvernement macroniste»",2025-05-16,"Laurent Wauquiez","président du groupe Droite Républicaine à l’Assemblée Nationale et candidat à la présidence LR","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/narcotrafic-la-crainte-cest-que-ces-reseaux-se-retournent-contre-les-institutions-souligne-laurent-nunez-748445","Narcotrafic : «La crainte, c'est que ces réseaux se retournent contre les Institutions», souligne Laurent Nunez",2025-05-15,"Laurent Nunez","préfet de police de Paris","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/bruno-retailleau-les-capacites-dacccueil-de-la-france-sont-saturees-745948","Bruno Retailleau : «Les capacités d'acccueil de la France sont saturées»",2025-05-14,"Bruno Retailleau","ministre de l'Intérieur","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/interview-de-kamel-daoud-certains-devraient-plus-sen-inspirer-estime-aurore-berge-745782","Interview de Kamel Daoud : «Certains devraient plus s'en inspirer», estime Aurore Bergé",2025-05-13,"Aurore Bergé","ministre déléguée chargée de l’Egalité entre les femmes et les hommes et de la Lutte contre les discriminations","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/projet-de-loi-sur-la-fin-de-vie-ce-texte-est-terrifiant-denonce-marion-marechal-745634","Projet de loi sur la fin de vie : «Ce texte est terrifiant», dénonce Marion Maréchal",2025-05-12,"Marion Maréchal","eurodéputée et présidente de Identité-Libertés","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/accueil-du-president-syrien-ahmed-al-charaa-emmanuel-macron-merite-la-destitution-estime-nicolas-dupont-aignan-726934","Accueil du président syrien Ahmed al-Charaa : «Emmanuel Macron mérite la destitution», estime Nicolas Dupont-Aignan",2025-05-08,"Nicolas Dupont-Aignan","président de Debout la France, candidat à l’élection présidentielle de 2027 et auteur de ""Où va le pognon ?"" aux éditions de l’Archipel","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/laurent-wauquiez-je-ne-veux-pas-que-les-republicains-se-diluent-dans-le-macronisme-716087","Laurent Wauquiez : «Je ne veux pas que les Républicains se diluent dans le macronisme»",2025-05-07,"Laurent Wauquiez","président du groupe Droite Républicaine à l’Assemblée Nationale et candidat à la présidence LR","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/charles-de-courson-il-faut-des-economies-justes-715912","Charles de Courson : «Il faut des économies justes»",2025-05-06,"Charles de Courson","rapporteur général du budget à l'Assemblée et député LIOT de la Marne","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/jean-philippe-tanguy-monsieur-darmanin-ferait-mieux-de-sexcuser-pour-son-bilan-comme-ministre-de-linterieur-715744","Jean-Philippe Tanguy : «Monsieur Darmanin ferait mieux de s'excuser pour son bilan comme ministre de l'Intérieur»",2025-05-05,"Jean-Philippe Tanguy","député Rassemblement national de la Somme et président délégué du groupe RN à l'Assemblée nationale","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/1er-mai-cest-mettre-la-question-sociale-au-centre-des-preoccupations-des-francais-rappelle-jerome-guedj-715223","1er mai : «C'est mettre la question sociale au centre des préoccupations des Français», rappelle Jérôme Guedj",2025-05-01,"Jérôme Guedj","député socialiste de l’Essonne et secrétaire national à la laïcité au PS","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/la-france-insoumise-ces-gens-la-veulent-fracturer-la-societe-francaise-ils-abiment-la-france-denonce-bruno-retailleau-715060","La France insoumise : «Ces gens-là veulent fracturer la société française, ils abîment la France», dénonce Bruno Retailleau",2025-04-30,"Bruno Retailleau","ministre de l’Intérieur","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/jordan-bardella-la-gauche-decouvre-cette-insecurite-quand-cette-violence-vise-ceux-quelle-considere-comme-sa-clientele-709257","Jordan Bardella : «La gauche découvre cette insécurité quand cette violence vise ceux qu'elle considère comme sa clientèle»",2025-04-29,"Jordan Bardella","président du Rassemblement national","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/meurtre-dans-une-mosquee-du-gard-on-a-renforce-notre-surveillance-de-tous-les-lieux-de-culte-assure-laurent-nunez-708976","Meurtre dans une mosquée du Gard : «On a renforcé notre surveillance de tous les lieux de culte», assure Laurent Nunez",2025-04-28,"Laurent Nunez","préfet de police de Paris","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/extrait-lukraine-doit-decider-de-ses-propres-conditions-estime-sophie-primas-703834","EXTRAIT -«L'Ukraine doit décider de ses propres conditions» estime Sophie Primas",2025-04-24,"Sophie Primas","porte-parole du gouvernement","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/extrait-la-france-de-tradition-catholique-une-realite-historique-selon-le-maire-de-cannes-david-lisnard-694242","EXTRAIT - La France de tradition catholique, une «réalité historique», selon le maire de Cannes David Lisnard",2025-04-23,"David Lisnard","Maire LR de Cannes","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/extrait-les-narcotrafiquants-qui-sont-emprisonnes-reussissent-a-gerer-leurs-trafics-depuis-leurs-cellules-et-a-commanditer-des-assassinats-affirme-gerald-darmanin-679958","EXTRAIT - «Les narcotrafiquants qui sont emprisonnés réussissent à gérer leurs trafics depuis leurs cellules et à commanditer des assassinats» affirme Gérald Darmanin",2025-04-16,"Gérald Darmanin","ministre de la Justice","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/extrait-il-faut-travailler-avec-les-partenaires-regionaux-pour-reconstruire-la-bande-de-gaza-declare-benjamin-haddad-673452","EXTRAIT - «Il faut travailler avec les partenaires régionaux pour reconstruire la bande de Gaza», déclare Benjamin Haddad",2025-04-15,"Benjamin Haddad","ministre délégué chargé de l’Europe","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/extrait-letat-algerien-nous-marche-dessus-declare-sebastien-chenu-672398","EXTRAIT - «L'État Algérien nous marche dessus», déclare Sébastien Chenu",2025-04-14,"Sébastien Chenu","vice-président du RN et député du Nord","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/gerard-larcher-le-president-americain-semble-briller-par-son-instabilite-et-le-caractere-chaotique-dun-certains-nombre-de-decisions-671885","Gérard Larcher : «Le président américain semble briller par son instabilité et le caractère chaotique d'un certains nombre de décisions»",2025-04-10,"Gérard Larcher","président du Sénat de France","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/droits-de-douane-sophie-primas-evoque-une-conscience-europeenne-qui-est-en-train-de-se-constituer-671721","Droits de douane : Sophie Primas évoque «une conscience européenne qui est en train de se constituer»",2025-04-09,"Sophie Primas","porte-parole du gouvernement","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/eric-ciotti-je-soutiens-donald-trump-contre-le-wokisme-limmigration-de-masse-et-pour-la-paix-au-proche-orient-671533","Eric Ciotti : «Je soutiens Donald Trump contre le wokisme, l'immigration de masse et pour la paix au Proche-Orient»",2025-04-08,"Eric Ciotti","président de l’Union des droites pour la République et député des Alpes-Maritimes","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/condamnation-en-premiere-instance-de-marine-le-pen-aucune-raison-quil-y-ait-une-forme-de-totem-dimmunite-au-regard-des-sondages-estime-aurore-berge-671368","Condamnation en première instance de Marine Le Pen : «Aucune raison qu'il y ait une forme de totem d'immunité au regard des sondages», estime Aurore Bergé",2025-04-07,"Aurore Bergé","ministre de l’Égalité entre les femmes et les hommes et de la Lutte contre les discriminations","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/condamnation-de-marine-le-pen-avec-execution-provisoire-robert-menard-denonce-un-coup-de-canif-dans-letat-de-droit-670841","Condamnation de Marine Le Pen avec exécution provisoire : Robert Ménard dénonce «un coup de canif dans l'État de droit»",2025-04-03,"Robert Ménard","maire Divers Droite de Béziers","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/condamnation-de-marine-le-pen-marion-marechal-denonce-une-derive-extremement-grave-de-la-magistrature-de-gauche-670675","Condamnation de Marine Le Pen : Marion Maréchal dénonce «une dérive extrêmement grave de la magistrature de gauche»",2025-04-02,"Marion Maréchal","eurodéputée et présidente d’Identité-Libertés","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/condamnation-de-marine-le-pen-cest-une-negation-pure-et-simple-de-letat-de-droit-estime-jordan-bardella-670528","Condamnation de Marine Le Pen : «C'est une négation pure et simple de l'État de droit», estime Jordan Bardella",2025-04-01,"Jordan Bardella","président du Rassemblement national","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/condamnation-de-marine-le-pen-avec-execution-provisoire-comme-avocat-je-serai-extremement-surpris-confie-thibault-de-montbrial-670358","Condamnation de Marine Le Pen avec exécution provisoire : «Comme avocat, je serai extrêmement surpris», confie Thibault de Montbrial",2025-03-31,"Thibault de Montbrial","avocat et président du centre de réflexion sur la sécurité intérieure","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/nicolas-dupont-aignan-jamais-la-russie-ne-peut-attaquer-lotan-puisquelle-a-des-forces-considerables-669781","Nicolas Dupont-Aignan : «Jamais la Russie ne peut attaquer l'Otan puisqu'elle a des forces considérables»",2025-03-27,"Nicolas Dupont-Aignan","président de Debout la France, candidat à l’élection présidentielle de 2027 et auteur de ""Où va le pognon ?"" aux éditions de l’Archipel","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/jean-philippe-tanguy-lislamisme-est-la-mere-de-toutes-les-haines-qui-fracturent-loccident-669608","Jean-Philippe Tanguy : «L'islamisme est la mère de toutes les haines qui fracturent l'Occident»",2025-03-26,"Jean-Philippe Tanguy","député Rassemblement national de la Somme et président délégué du groupe RN à l’Assemblée nationale","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/bruno-retailleau-la-justice-des-mineurs-nest-plus-du-tout-adaptee-669467","Bruno Retailleau : «La justice des mineurs n'est plus du tout adaptée»",2025-03-25,"Bruno Retailleau","ministre de l’Intérieur et candidat à la présidence LR","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/agression-du-rabbin-dorleans-on-veut-detruire-ce-quest-la-france-denonce-manuel-valls-669298","Agression du rabbin d'Orléans : «On veut détruire ce qu'est la France», dénonce Manuel Valls",2025-03-24,"Manuel Valls","ministre des Outre-Mer et ancien Premier ministre","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/elisabeth-borne-je-dis-tres-clairement-quil-y-a-de-lentrisme-dans-le-sport-668782","Elisabeth Borne : «Je dis très clairement qu'il y a de l'entrisme dans le sport»",2025-03-20,"Elisabeth Borne","ministre de l’Éducation nationale, de l’Enseignement supérieur et de la Recherche, ancienne Première ministre","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/laurent-wauquiez-la-france-insoumise-est-la-premiere-menace-pour-la-republique-668640","Laurent Wauquiez : «La France insoumise est la première menace pour la République»",2025-03-19,"Laurent Wauquiez","président des députés LR et candidat à la présidentielle de 2027","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/edouard-philippe-il-faut-mettre-un-terme-aux-acords-de-1958-puisquils-prevoient-un-regime-assez-favorable-aux-algeriens-668466","Édouard Philippe : «Il faut mettre un terme aux acords de 1958 puisqu'ils prévoient un régime assez favorable aux Algériens»",2025-03-18,"Édouard Philippe","président du parti Horizons, maire du Havre et candidat à la présidentielle de 2027","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/loi-narcotrafic-ce-fleau-tue-plus-de-100-personnes-par-an-et-il-faut-le-vaincre-affirme-amelie-de-montchalin-668287","Loi narcotrafic : «Ce fléau tue plus de 100 personnes par an et il faut le vaincre» affirme Amélie de Montchalin",2025-03-17,"Amélie de Montchalin","ministre des comptes publics","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/marine-le-pen-jai-ecoute-emmanuel-macron-au-20-heures-et-jai-eu-limpression-quil-allait-declarer-la-guerre-667753","Marine Le Pen : «J'ai écouté Emmanuel Macron au 20 heures et j'ai eu l'impression qu'il allait déclarer la guerre»",2025-03-13,"Marine Le Pen","présidente du Rassemblement national à l’Assemblée nationale et députée du Pas-de-Calais","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/gerald-darmanin-cest-une-tres-bonne-chose-que-les-americains-reprennent-un-role-qui-consiste-a-aider-a-la-paix-667606","Gérald Darmanin : «C'est une très bonne chose que les Américains reprennent un rôle qui consiste à aider à la paix»",2025-03-12,"Gérald Darmanin","ministre de la Justice","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/rhetorique-guerriere-demmanuel-macron-on-fait-de-la-diplomatie-spectacle-maintenant-regrette-charles-millon-667458","Rhétorique guerrière d'Emmanuel Macron : «On fait de la diplomatie spectacle maintenant», regrette Charles Millon",2025-03-11,"Charles Millon","ancien ministre de la Défense","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/propos-demmanuel-macron-sur-le-menace-russe-il-y-a-une-instrumentalisation-peut-etre-inconsciente-de-la-peur-des-gens-estime-henri-guaino-667309","Propos d'Emmanuel Macron sur le menace russe : «Il y a une instrumentalisation peut-être inconsciente de la peur des gens», estime Henri Guaino",2025-03-10,"Henri Guaino","ancien conseiller spécial de Nicolas Sarkozy","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/droits-de-douane-et-menaces-dannexion-de-donald-trump-francois-bayrou-denonce-une-destruction-de-lordre-international-666952","Droits de douane et menaces d'annexion de Donald Trump : François Bayrou dénonce «une destruction de l'ordre international»",2025-03-07,"François Bayrou","Premier ministre","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/manon-aubry-la-russie-nest-pas-une-menace-militaire-aux-portes-de-la-france-666774","Manon Aubry : «La Russie n'est pas une menace militaire aux portes de la France»",2025-03-06,"Manon Aubry","eurodéputée La France Insoumise","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/defense-europeenne-nous-avons-fait-une-erreur-historique-avec-le-parapluie-americain-estime-jean-francois-cope-666632","Défense européenne : «Nous avons fait une erreur historique avec le parapluie américain», estime Jean-François Copé",2025-03-05,"Jean-François Copé","maire LR de Meaux et ancien ministre","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/guerre-en-ukraine-sebastien-chenu-deplore-labsence-de-leurope-dans-ces-negociations-666474","Guerre en Ukraine : Sébastien Chenu déplore «l'absence de l'Europe dans ces négociations»",2025-03-04,"Sébastien Chenu","vice-Président du Rassemblement National et député RN du Nord","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/francois-xavier-bellamy-il-faut-que-leurope-sorte-absolument-de-sa-torpeur-666310","François-Xavier Bellamy : «Il faut que l'Europe sorte absolument de sa torpeur»",2025-03-03,"François-Xavier Bellamy","eurodéputé et vice-président exécutif Les Républicains","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/fermeture-de-c8-on-est-alle-trop-loin-estime-christian-estrosi-665804","Fermeture de C8 : «On est allé trop loin», estime Christian Estrosi",2025-02-27,"Christian Estrosi","maire de Nice et vice-président de Horizons","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/algerie-il-faut-suspendre-loctroi-de-tous-les-visas-estime-eric-ciotti-665630","Algérie : «Il faut suspendre l'octroi de tous les visas», estime Éric Ciotti",2025-02-26,"Éric Ciotti","président de l’Union des droites pour la République et député des Alpes-Maritimes","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/emmanuel-macron-a-washington-pour-negocier-la-paix-en-ukraine-il-na-fait-quacquiescer-a-ce-que-les-americains-sont-en-train-de-proposer-constate-pierre-lellouche-643689","Emmanuel Macron à Washington pour négocier la paix en Ukraine : «Il n'a fait qu'acquiescer à ce que les Américains sont en train de proposer», constate Pierre Lellouche",2025-02-25,"Pierre Lellouche","ancien ministre, spécialiste des questions internationales et auteur de ""Engrenages"" aux éditions Odile Jacob","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/emmanuel-macron-aux-etats-unis-pour-parler-de-lukraine-on-vit-un-moment-historique-estime-franz-olivier-giesbert-597020","Emmanuel Macron aux États-Unis pour parler de l'Ukraine : «On vit un moment historique», estime Franz-Olivier Giesbert",2025-02-24,"Franz-Olivier Giesbert","journaliste, écrivain auteur de ""Histoire intime de la Ve République"" Tome 3 Tragédie française aux éditions Gallimard","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/violence-des-propos-de-trump-sur-zelensky-lagresse-devient-lagresseur-denonce-jerome-guedj-447718","Violence des propos de Trump sur Zelensky : «L'agressé devient l'agresseur», dénonce Jérôme Guedj",2025-02-20,"Jérôme Guedj","député PS de l’Essonne","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/obligation-de-marier-une-personne-sous-oqtf-une-enieme-expression-de-labsurdite-dans-laquelle-nous-tombons-en-france-estime-david-lisnard-425027","Obligation de marier une personne sous OQTF : «Une énième expression de l'absurdité dans laquelle nous tombons en France», estime David Lisnard",2025-02-19,"David Lisnard","maire LR de Cannes, président de l’Association des maires de France et président de Nouvelle Energie","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/negociations-entre-les-etats-unis-et-la-russie-a-ryad-les-europeens-sont-pris-de-vitesse-deplore-thierry-breton-393595","Négociations entre les États-Unis et la Russie à Ryad : «Les Européens sont pris de vitesse», déplore Thierry Breton",2025-02-18,"Thierry Breton","ancien commissaire européen au Marché Intérieur","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/ukraine-lunion-europeenne-sest-exclue-elle-meme-par-limpuissance-et-lorganisation-de-sa-propre-soumission-estime-jean-philippe-tanguy-365208","Ukraine : «L'Union européenne s'est exclue elle-même par l'impuissance et l'organisation de sa propre soumission», estime Jean-Philippe Tanguy",2025-02-17,"Jean-Philippe Tanguy","député Rassemblement national de la Somme et président délégué du groupe RN à l’Assemblée nationale","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/thibault-de-montbrial-il-y-a-une-explosion-de-violence-dans-notre-pays-302471","Thibault de Montbrial : «Il y a une explosion de violence dans notre pays»",2025-02-12,"Thibault de Montbrial","avocat et président du Centre de réflexion sur la sécurité intérieure","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/extrait-aujourdhui-on-a-un-vrai-trafic-a-la-nationalite-francaise-aux-comores-selon-linda-kebbab-302312","EXTRAIT - «Aujourd'hui on a un vrai trafic à la nationalité française» aux Comores selon Linda Kebbab",2025-02-11,"Linda Kebbab","policière, secrétaire nationale du syndicat Unité SGP Police-Force Ouvrière et auteure du livre  ""Gardienne de la paix et de la révolte""","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/un-jeune-qui-tue-comme-un-adulte-doit-etre-juge-comme-un-adulte-selon-sarah-knafo-302134","«Un jeune qui tue comme un adulte doit être jugé comme un adulte» selon Sarah Knafo",2025-02-10,"Sarah Knafo","eurodéputée Reconquête !","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/budget-2025-il-nest-pas-parfait-admet-yael-braun-pivet-294666","Budget 2025 : «Il n'est pas parfait», admet Yaël Braun-Pivet",2025-02-06,"Yaël Braun-Pivet","présidente de l'Assemblée nationale et députée ""Ensemble pour la République"" des Yvelines","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/motion-de-censure-contre-le-budget-eric-coquerel-appelle-les-opposants-a-respecter-leurs-engagements-devant-les-electeurs-291297","Motion de censure contre le Budget : Eric Coquerel appelle «les opposants à respecter leurs engagements devant les électeurs»",2025-02-05,"Eric Coquerel","président de la commission des finances de l’AN et député LFI de Seine-Saint-Denis","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/jordan-bardella-la-censure-ce-nest-pas-un-jeu-284438","Jordan Bardella : «La censure ce n'est pas un jeu»",2025-02-04,"Jordan Bardella","président du Rassemblement national et eurodéputé","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/utilisation-du-493-cest-la-demonstration-que-notre-democratie-ne-fonctionne-pas-bien-estime-charles-de-courson-278120","Utilisation du 49.3 : «C'est la démonstration que notre démocratie ne fonctionne pas bien», estime Charles de Courson",2025-02-03,"Charles de Courson","député LIOT de la Marne","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/sentiment-de-submersion-migratoire-a-mayotte-faire-un-debat-semantique-ne-protege-pas-ma-frontiere-souligne-estelle-youssouffa-269056","Sentiment de submersion migratoire à Mayotte : «Faire un débat sémantique ne protège pas ma frontière», souligne Estelle Youssouffa",2025-01-30,"Estelle Youssouffa","députée LIOT de Mayotte et rapporteure sur la loi d'urgence Mayotte","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/marie-helene-thoraval-cette-notion-de-submersion-cest-une-notion-qui-est-vecue-au-quotidien-par-de-nombreux-francais-266219","Marie-Hélène Thoraval : «Cette notion de submersion c'est une notion qui est vécue au quotidien par de nombreux Français»",2025-01-29,"Marie-Hélène Thoraval","maire divers droite de Romans sur Isère","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/patrick-stefanini-il-nous-faut-reprendre-le-controle-de-limmigration-262893","Patrick Stefanini : «Il nous faut reprendre le contrôle de l'immigration»",2025-01-28,"Patrick Stefanini","représentant spécial du ministre de l'Intérieur pour les migrations","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/agression-mortelle-delias-il-faut-revoir-lexcuse-de-minorite-et-la-majorite-penale-estime-sebastien-chenu-259312","Agression mortelle d'Elias : «Il faut revoir l'excuse de minorité et la majorité pénale», estime Sébastien Chenu",2025-01-27,"Sébastien Chenu","vice-président du Rassemblement national et député RN du Nord","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/immigration-il-ne-faut-pas-regulariser-a-tour-de-bras-estime-bruno-retailleau-252832","Immigration : «Il ne faut pas régulariser à tour de bras», estime Bruno Retailleau",2025-01-24,"Bruno Retailleau","ministre de l’Intérieur","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/narcotrafic-il-y-a-un-decalage-entre-la-realite-criminelle-et-notre-capacite-de-riposte-regrette-beatrice-brugere-249449","Narcotrafic : «Il y a un décalage entre la réalité criminelle et notre capacité de riposte», regrette Béatrice Brugère",2025-01-23,"Béatrice Brugère","magistrate et secrétaire générale du syndicat Unité-magistrat FO","Cnews/Europe1","La grande interview de Sonia Mabrouk"
"https://www.europe1.fr/emissions/linterview-politique-de-8h20/fin-de-vie-donner-la-mort-ce-nest-pas-un-soin-rappelle-claire-fourcade-243379","Fin de vie : «Donner la mort, ce n'est pas un soin», rappelle Claire Fourcade",2025-01-22,"Claire Fourcade","médecin, présidente de la Société française d’accompagnement et de soins palliatifs et auteure de ""Journal de la fin de vie"" chez Fayard","Cnews/Europe1","La grande interview de Sonia Mabrouk"
